filename,stage,split,taxon_id,taxon_name,taxon_group,observation_id,x_suture,y_suture,x_exuviae,y_exuviae,w_exuviae,h_exuviae,x_organism,y_organism,w_organism,h_organism,taxon_group_Chelicerata,taxon_group_Crustacea,taxon_group_Hexapoda,taxon_group_Myriapoda,dist_centroids,box_overlap,size_ratio,dist_suture_exuviae,dist_suture_organism,has_suture,ex_mean_r,ex_mean_g,ex_mean_b,ex_std_rgb,ex_var_gray,ex_mean_gray,org_mean_r,org_mean_g,org_mean_b,org_std_rgb,org_var_gray,org_mean_gray
145563131.jpg,exuviae,train,471785,Pilumnopeus serratifrons,Crustacea,145563131,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
145304317.jpg,post-moult,val,622584,Paragrapsus quadridentatus,Crustacea,145304317,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
145011985.jpg,post-moult,train,50181,Loxosceles reclusa,Chelicerata,145011985,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
144619887.jpg,post-moult,train,778686,Porrhomma microphthalmum,Chelicerata,144619887,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
144434773.jpg,exuviae,train,111923,Sagmariasus verreauxi,Crustacea,144434773,,,40.0,94.0,150.0,294.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
144042474.jpg,exuviae,train,47504,Plecoptera,Hexapoda,144042474,191.0,209.0,87.0,24.0,217.0,397.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
143952520.jpg,pre-moult,train,47157,Lepidoptera,Hexapoda,143952520,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
143785743.jpg,exuviae,train,108612,Paranephrops planifrons,Crustacea,143785743,,,89.0,244.0,131.0,236.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
143700238.jpg,post-moult,train,53768,Leucauge argyra,Chelicerata,143700238,,,17.0,196.0,98.0,85.0,316.0,123.0,137.0,164.0,1.0,0.0,0.0,0.0,320.25692810616914,0.0,0.3707495104148122,-1.0,-1.0,0.0,49.4202881152461,71.64909963985595,53.33673469387755,50.29400676041306,2546.229252747918,62.91212484993998,62.3333630051629,113.81239985757522,65.52176428698594,35.52898586236829,756.0101938245309,92.90613316717109
143626371.jpg,moulting,val,47133,Badumna,Chelicerata,143626371,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
143552141.jpg,exuviae,train,61373,Grapsus tenuicrustatus,Crustacea,143552141,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
143247723.jpg,exuviae,val,385416,Ameletopsis perscitus,Hexapoda,143247723,215.0,186.0,77.0,41.0,215.0,411.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
143081369.jpg,moulting,val,85221,Hemideina thoracica,Hexapoda,143081369,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
142658659.jpg,exuviae,train,830330,Isopeda brachyseta,Chelicerata,142658659,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
142065076.jpg,pre-moult,train,51468,Anax,Hexapoda,142065076,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
141437655.jpg,post-moult,train,68390,Nephila pilipes,Chelicerata,141437655,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
141358567.jpg,exuviae,train,82116,Agelenopsis,Chelicerata,141358567,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
140671558.jpg,post-moult,train,224488,Mecaphesa asperata,Chelicerata,140671558,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
140562722.jpg,exuviae,val,50186,Cicadidae,Hexapoda,140562722,196.0,186.0,136.0,91.0,158.0,145.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
140505508.jpg,exuviae,train,428358,Aptera fusca,Hexapoda,140505508,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
139134965.jpg,post-moult,train,47157,Lepidoptera,Hexapoda,139134965,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
138652606.jpg,exuviae,train,50186,Cicadidae,Hexapoda,138652606,189.0,364.0,50.0,83.0,267.0,329.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
138636549.jpg,moulting,train,1430475,Porcellionides pruinosus,Crustacea,138636549,251.0,173.0,216.0,174.0,33.0,30.0,234.0,147.0,27.0,42.0,0.0,1.0,0.0,0.0,25.80697580112788,0.11848341232227488,0.873015873015873,24.45914961727002,6.103277807866851,1.0,148.87474747474747,142.37575757575758,138.65656565656565,32.426682301535905,945.5919610243852,143.91616161616162,145.42151675485007,144.331569664903,143.41181657848324,47.00205773817258,2164.0720094622216,144.55820105820106
138436984.jpg,exuviae,val,1247897,Phoneutria depilata,Chelicerata,138436984,,,69.0,29.0,318.0,430.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
137389387.jpg,exuviae,train,326099,Leptograpsus variegatus,Crustacea,137389387,,,31.0,86.0,439.0,386.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
137325719.jpg,moulting,train,61256,Leptoglossus phyllopus,Hexapoda,137325719,344.0,176.0,316.0,84.0,55.0,109.0,304.0,147.0,68.0,109.0,0.0,0.0,1.0,0.0,63.23962365479415,0.23260090098372713,0.8088235294117647,37.50333318519835,26.196373794859472,1.0,169.028023352794,144.14979149291077,60.18765638031693,65.95662726131157,2010.4519455954749,142.0305254378649,212.03872099298434,162.52266594711278,77.51011872638963,72.89733779760414,1817.49190225212,167.64274150026984
136797287.jpg,exuviae,train,776137,Faxonius virilis,Crustacea,136797287,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
136259786.jpg,moulting,train,534687,Tamopsis brisbanensis,Chelicerata,136259786,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
136062836.jpg,post-moult,train,117458,Pelegrina,Chelicerata,136062836,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
135620562.jpg,post-moult,train,100648,Euastacus setosus,Crustacea,135620562,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
135345428.jpg,post-moult,train,52628,Araneus diadematus,Chelicerata,135345428,150.0,143.0,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
134996047.jpg,post-moult,val,133746,Mormidea lugens,Hexapoda,134996047,,,270.0,90.0,89.0,146.0,186.0,240.0,117.0,151.0,0.0,0.0,1.0,0.0,167.79824194549835,0.0,0.7354955566876097,-1.0,-1.0,0.0,109.06895490226259,132.34893027551178,92.72525781129752,51.50436887574227,2367.9971770397624,120.86055102354933,138.09124356144224,123.78026829682459,87.52561272428822,59.90739693964074,2521.6645226233313,123.92556744212374
133400195.jpg,exuviae,train,111923,Sagmariasus verreauxi,Crustacea,133400195,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
133150393.jpg,exuviae,val,1594408,Tacuina,Hexapoda,133150393,,,185.0,9.0,222.0,341.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
133003832.jpg,post-moult,val,1446402,Eratigena atrica,Chelicerata,133003832,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
132862542.jpg,post-moult,train,1096295,Culex pipiens,Hexapoda,132862542,,,145.0,172.0,78.0,30.0,226.0,147.0,85.0,115.0,0.0,0.0,1.0,0.0,86.29310517069136,0.0,0.239386189258312,-1.0,-1.0,0.0,176.4854700854701,144.00897435897437,78.8974358974359,58.90502183696093,2059.5460216232013,146.3068376068376,184.47744245524297,157.86312020460358,90.31386189258312,55.66437653437219,1732.22682285961,158.16081841432225
132259181.jpg,post-moult,train,61505,Manduca sexta,Hexapoda,132259181,,,36.0,192.0,207.0,38.0,140.0,86.0,338.0,149.0,0.0,0.0,1.0,0.0,176.8629412850527,0.07206245166991936,0.1561891902624995,-1.0,-1.0,0.0,176.08161708619375,182.20569539791506,123.22158657513349,58.81814059198347,2432.910397259874,173.65013984235952,148.89857432190936,175.14580437631548,105.10492037647433,56.067801631377,2132.347651279231,159.31241809300664
131448648.jpg,moulting,train,48284,Oniscus asellus,Crustacea,131448648,,,118.0,179.0,48.0,35.0,123.0,133.0,30.0,50.0,0.0,1.0,0.0,0.0,38.70723446592381,0.0392156862745098,1.12,-1.0,-1.0,0.0,136.56845238095238,133.57738095238096,127.98035714285714,53.494723104010966,2728.432933319161,133.83154761904763,124.872,119.778,113.98133333333334,51.43423497973521,2509.222788888889,120.64333333333333
131289404.jpg,exuviae,train,750907,Eratigena duellica,Chelicerata,131289404,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
131039767.jpg,post-moult,train,349000,Argiope aemula,Chelicerata,131039767,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
130761907.jpg,exuviae,train,47927,Anisoptera,Hexapoda,130761907,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
130457667.jpg,moulting,train,324726,Lycorma delicatula,Hexapoda,130457667,,,59.0,294.0,89.0,102.0,23.0,126.0,104.0,176.0,0.0,0.0,1.0,0.0,134.0643502203326,0.02026976674863999,0.4959571678321678,-1.0,-1.0,0.0,113.93886318572373,130.97995153117427,62.167547918043624,52.91484953637935,2052.90994598428,118.03712271425424,125.71115603146853,135.3312390734266,63.85516826923077,61.02325239821622,1967.4725857502012,124.29359702797203
130361083.jpg,exuviae,train,62624,Phidippus putnami,Chelicerata,130361083,200.0,287.0,72.0,194.0,259.0,240.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
130082390.jpg,post-moult,train,68390,Nephila pilipes,Chelicerata,130082390,,,76.0,73.0,167.0,160.0,100.0,233.0,140.0,211.0,1.0,0.0,0.0,0.0,185.79693215981797,0.0,0.9045362220717671,-1.0,-1.0,0.0,167.93809880239522,176.2379491017964,147.925374251497,45.493321434958524,1606.4549042409196,170.51362275449102,135.96939742721733,145.29830737982397,115.98649289099527,61.186794042917896,3161.010019315581,139.15731211916045
129742504.jpg,post-moult,train,227864,Phosphila miselioides,Hexapoda,129742504,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
129500699.jpg,pre-moult,train,227864,Phosphila miselioides,Hexapoda,129500699,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
129160809.jpg,moulting,val,48484,Harmonia axyridis,Hexapoda,129160809,168.0,144.0,98.0,34.0,98.0,203.0,178.0,34.0,217.0,258.0,0.0,0.0,1.0,0.0,142.18473898418213,0.05059119984493119,0.35533883470867716,22.655021518418383,120.01354090268315,1.0,115.86020910827385,111.81969438021514,52.839348547300695,52.94738099300959,1893.037514338207,106.31577360008042,142.03754510056086,125.34376451255672,62.53683063623048,75.95534570658413,4429.0057440697,123.18660022148394
128947494.jpg,exuviae,val,221249,Hesperoperla pacifica,Hexapoda,128947494,266.0,192.0,186.0,46.0,153.0,246.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
128743447.jpg,post-moult,train,410426,Cyclograpsus lavauxi,Crustacea,128743447,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
127416992.jpg,exuviae,train,209685,Cicadinae,Hexapoda,127416992,,,58.0,40.0,329.0,306.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
126930236.jpg,exuviae,val,108354,Panulirus cygnus,Crustacea,126930236,,,59.0,54.0,302.0,143.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
125859916.jpg,exuviae,train,1117488,Hebetica sylviae,Hexapoda,125859916,,,68.0,56.0,383.0,233.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
123466435.jpg,post-moult,val,56611,Philodromus,Chelicerata,123466435,,,128.0,251.0,159.0,248.0,139.0,15.0,157.0,218.0,1.0,0.0,0.0,0.0,251.19912420229494,0.0,1.1521065856366506,-1.0,-1.0,0.0,105.87226110772976,105.7995283018868,104.13529620612701,37.38981910614102,1346.0351054350708,105.62657232704403,122.14468532694443,120.07114474376205,118.53996961374393,51.679271685906755,2638.784342327886,120.51490095249225
122847042.jpg,exuviae,val,209685,Cicadinae,Hexapoda,122847042,,,115.0,11.0,331.0,342.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
122847031.jpg,exuviae,train,209685,Cicadinae,Hexapoda,122847031,266.0,45.0,44.0,9.0,416.0,376.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
122508700.jpg,moulting,train,48484,Harmonia axyridis,Hexapoda,122508700,329.0,149.0,307.0,108.0,100.0,182.0,159.0,89.0,174.0,122.0,0.0,0.0,1.0,0.0,121.33424908079334,0.07287074829931973,0.8573582061428302,57.30619512757761,83.00602387778854,1.0,135.00208791208792,117.4804945054945,29.398516483516484,72.06252528220875,2232.517034065934,112.67,167.54903900508762,151.88491614848314,58.833427548520824,76.3131023751481,2294.788263879768,145.957838703599
122432844.jpg,post-moult,train,67707,Argiope aurantia,Chelicerata,122432844,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
122288247.jpg,exuviae,val,51275,Pentatoma rufipes,Hexapoda,122288247,172.0,295.0,117.0,124.0,134.0,236.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
121965591.jpg,moulting,val,55957,Scudderia furcata,Hexapoda,121965591,,,237.0,331.0,89.0,127.0,110.0,28.0,317.0,290.0,0.0,0.0,1.0,0.0,221.8811618862674,0.0,0.12295224627433918,-1.0,-1.0,0.0,139.27921790675043,120.82774484650093,98.19773511457136,48.21255038323301,1897.679777085094,123.77085729452358,97.64327205482432,95.10871315131078,72.55556401609921,52.207369077161225,2538.5151389894854,93.29862939192864
121726529.jpg,moulting,train,52523,Carcinus maenas,Crustacea,121726529,261.0,200.0,109.0,73.0,181.0,117.0,102.0,135.0,223.0,127.0,0.0,1.0,0.0,0.0,68.4470598345904,0.25175125812406746,0.7477490201617174,92.0570475303222,47.52367830881781,1.0,169.27492090475516,160.93280445766635,145.09604759881003,49.07309279591127,2343.455151941077,161.6214761297634,145.65022421524662,138.62847357084848,123.8823487871191,56.58245107129202,3177.1511942299962,139.03852265103635
121675957.jpg,pre-moult,val,50190,Cicadoidea,Hexapoda,121675957,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
121236895.jpg,post-moult,val,48957,Arilus cristatus,Hexapoda,121236895,199.0,237.0,156.0,138.0,77.0,101.0,144.0,225.0,143.0,121.0,0.0,0.0,1.0,0.0,99.24716620639605,0.044912923923006415,0.4494596312778131,48.708315511830214,51.22987409705396,1.0,65.09193776520509,124.59817410312459,68.15970168445416,45.35924709807736,1204.5721954476533,100.35733573357335,81.11714731549442,119.16627174478414,65.34410217881292,57.17037872896544,2162.530901639319,101.62341790440964
120610876.jpg,moulting,train,57409,Phalangiidae,Chelicerata,120610876,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
120123099.jpg,exuviae,train,48765,Heteropoda venatoria,Chelicerata,120123099,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
119890603.jpg,post-moult,val,774158,Brettus cingulatus,Chelicerata,119890603,,,98.0,169.0,114.0,116.0,310.0,49.0,93.0,98.0,1.0,0.0,0.0,0.0,239.25561644400327,0.0,1.4509545753785384,-1.0,-1.0,0.0,113.82539322444042,116.26867816091954,70.18768905021173,33.78956385136769,668.2038840943559,110.3226709013914,99.95644064077244,108.96642527978933,64.25883256528418,35.36379876137525,988.8814964247996,101.19958305903006
119557366.jpg,exuviae,train,155472,Creobroter,Hexapoda,119557366,214.0,192.0,223.0,119.0,193.0,147.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
119350023.jpg,exuviae,val,49552,Scutigera coleoptrata,Myriapoda,119350023,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
118608591.jpg,moulting,val,57652,Trombidiidae,Chelicerata,118608591,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
118529535.jpg,post-moult,train,52506,Adalia bipunctata,Hexapoda,118529535,,,37.0,77.0,112.0,109.0,162.0,267.0,126.0,111.0,0.0,0.0,1.0,0.0,232.17450333746814,0.0,0.8728728728728729,-1.0,-1.0,0.0,149.6510484927916,145.5857634338139,143.44159567496723,66.24094503240619,4442.7092464706875,146.53071756225427,166.72901472901472,155.4122694122694,121.54118404118404,54.02258597733178,2246.8021899245978,154.91520091520093
118115609.jpg,exuviae,train,110625,Progomphus obscurus,Hexapoda,118115609,162.0,163.0,15.0,111.0,280.0,190.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
118047578.jpg,exuviae,train,47158,Insecta,Hexapoda,118047578,,,212.0,179.0,49.0,65.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
117286425.jpg,moulting,train,47866,Thomisidae,Chelicerata,117286425,,,138.0,113.0,130.0,105.0,134.0,186.0,141.0,185.0,1.0,0.0,0.0,0.0,113.00995531368022,0.11693605059732959,0.523289246693502,-1.0,-1.0,0.0,110.48380952380953,104.59135531135531,96.72161172161172,56.662167476215686,3051.9006995934465,105.46373626373627,69.30902817711328,64.23933294997124,59.55714011884225,35.18660616279561,1217.8333067052101,65.22162162162162
113900305.jpg,moulting,train,133847,Cylindroiulus,Myriapoda,113900305,141.0,290.0,9.0,278.0,158.0,119.0,132.0,78.0,356.0,278.0,0.0,0.0,0.0,1.0,252.5950316217641,0.02373087621696801,0.18998059978983106,71.17056976025975,184.09236811991963,1.0,153.58052334857993,127.53786831188171,91.03451760451016,58.08843173893629,2772.835773298169,131.17530049994681,147.2622969040498,122.30183493654515,89.47636609813273,61.45076004682694,3302.454926338377,126.03046439253092
111381803.jpg,moulting,train,47867,Sparassidae,Chelicerata,111381803,207.0,173.0,140.0,20.0,89.0,175.0,185.0,223.0,131.0,144.0,1.0,0.0,0.0,0.0,198.77688497408343,0.0,0.8256467345207803,69.25676862227981,129.5231639514724,1.0,109.30581059390047,146.45926163723917,32.502215088282504,64.3691630464138,1667.8638019833609,122.35377207062601,103.10936174724343,134.91719677692961,52.16041136556404,66.87885371052263,2878.3772474353946,115.96538379983036
110480066.jpg,exuviae,train,369020,Heteropoda jugulans,Chelicerata,110480066,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
110347048.jpg,pre-moult,train,297869,Smeringurus mesaensis,Chelicerata,110347048,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
109904780.jpg,moulting,train,47135,Badumna longinqua,Chelicerata,109904780,140.0,226.0,106.0,206.0,163.0,226.0,114.0,64.0,88.0,203.0,1.0,0.0,0.0,0.0,156.30898886500418,0.10880934041431872,2.0621361397223468,104.42820500228854,63.120915709454025,1.0,12.188908192627178,14.756555730495684,17.32569629187252,30.150742722871392,847.0822697963698,14.274281991421901,21.44704433497537,21.087494402149574,22.175324675324674,39.15460181572124,1495.3709039145895,21.31040080609046
108994452.jpg,moulting,train,122235,Lithobiomorpha,Myriapoda,108994452,282.0,175.0,28.0,123.0,284.0,116.0,260.0,113.0,209.0,115.0,0.0,0.0,0.0,1.0,194.78321282903207,0.10598031794095382,1.370667776159767,112.16059914247963,82.62263612352247,1.0,141.5110186983973,117.88635259834871,101.9516148615833,38.33541615723353,1094.6997614654956,123.13708110733366,119.40603286873309,110.37054295818598,109.16309548574995,45.98116986317846,1870.5807998762639,112.9353442895777
108894005.jpg,exuviae,train,469238,Neotibicen canicularis,Hexapoda,108894005,,,77.0,130.0,171.0,254.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
108882870.jpg,post-moult,train,55746,Misumena vatia,Chelicerata,108882870,,,40.0,187.0,106.0,170.0,153.0,2.0,282.0,354.0,1.0,0.0,0.0,0.0,221.472345903501,0.0,0.1805104780221982,-1.0,-1.0,0.0,109.53312985571587,130.58468368479467,93.24633740288569,37.316732710004125,887.8746620507981,120.03124306326305,114.62341226910286,137.1216492366871,89.70633489602116,51.39098579529585,1976.4532601275139,124.98817966903073
108751619.jpg,moulting,val,700600,Acrididea,Hexapoda,108751619,,,142.0,142.0,51.0,71.0,143.0,187.0,84.0,117.0,0.0,0.0,1.0,0.0,70.2157389763862,0.10700469174417647,0.36843711843711846,-1.0,-1.0,0.0,143.97127865230598,154.8329190831262,103.7743717205192,64.61412591641907,3603.4565057112227,145.75918254625793,132.2177452177452,138.67399267399267,80.1596459096459,72.53012378317739,4702.041586709805,130.07153032153033
106792766.jpg,post-moult,train,368484,Gasteracantha sacerdotalis,Chelicerata,106792766,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
106517895.jpg,post-moult,train,48484,Harmonia axyridis,Hexapoda,106517895,,,281.0,92.0,86.0,95.0,96.0,115.0,176.0,155.0,0.0,0.0,1.0,0.0,149.6963593411677,0.0,0.2994868035190616,-1.0,-1.0,0.0,130.38984088127296,126.74332925336597,108.69742962056304,56.85827393593929,2625.043439532337,125.77760097919217,120.68277126099707,132.03368768328446,107.75887096774194,58.4438176367855,2851.545281955726,125.86990469208212
106375206.jpg,pre-moult,train,130350,Sphecodina abbottii,Hexapoda,106375206,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
105226312.jpg,moulting,val,553879,Neosparassus patellatus,Chelicerata,105226312,224.0,121.0,170.0,121.0,96.0,332.0,114.0,1.0,205.0,213.0,1.0,0.0,0.0,0.0,179.50626730005837,0.13403594108904202,0.7299209893507386,166.10839834276894,15.443445211480501,1.0,122.45968247991968,120.13071034136546,99.43737449799197,66.8799106474897,4017.249666941447,118.47003639558233,111.7265315470056,110.37668613305851,66.59152639413718,56.660951662016124,2464.6698237852347,105.79299209893507
105157716.jpg,pre-moult,val,985830,Indopadilla insularis,Chelicerata,105157716,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
104697376.jpg,moulting,train,199976,Opisthoncus,Chelicerata,104697376,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
104484993.jpg,moulting,val,67662,Geophilomorpha,Myriapoda,104484993,236.0,138.0,227.0,115.0,53.0,195.0,65.0,49.0,385.0,172.0,0.0,0.0,0.0,1.0,77.60315715227055,0.07919703398790476,0.15607067351253398,76.52777273643864,21.70829334609241,1.0,84.16594097726173,58.96216739235607,67.35587808417998,59.2277412678885,2898.270539481787,67.45631349782293,83.27034128662035,51.60279371791,55.71575052854123,63.1989208541864,3215.677204477793,61.53896103896104
104137992.jpg,moulting,train,127669,Jadera haematoloma,Hexapoda,104137992,237.0,253.0,180.0,32.0,146.0,249.0,157.0,233.0,133.0,195.0,0.0,0.0,1.0,0.0,176.4830020143583,0.09261695521759722,1.4017351069982649,97.81743198428387,78.66701977321881,1.0,118.3575122407438,69.14713649117016,61.24896847664631,47.23359601684226,1524.4155455656744,82.97312537822523,167.57994987468672,121.99514170040486,118.02163100057837,58.59190416543414,2609.1544877438805,135.17925583188742
102654580.jpg,post-moult,val,47865,Corydalus,Hexapoda,102654580,183.0,170.0,67.0,158.0,141.0,224.0,164.0,75.0,108.0,255.0,0.0,0.0,1.0,0.0,105.05474763188954,0.14679183800139653,1.1468409586056645,109.86468950486321,47.762432936357,1.0,45.826336119554206,55.080673758865245,30.767350557244175,41.90842182946369,1348.9205203959411,49.53096504559271,42.228939724037765,51.483115468409586,33.82265795206972,48.94441092860721,2135.386775551664,46.70762527233116
101622389.jpg,exuviae,train,338855,Ancylometes,Chelicerata,101622389,,,187.0,100.0,125.0,188.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
101466632.jpg,moulting,train,425206,Nephilingis cruentata,Chelicerata,101466632,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
100983689.jpg,post-moult,train,319486,Odontomantis,Hexapoda,100983689,,,223.0,182.0,30.0,83.0,150.0,244.0,57.0,91.0,0.0,0.0,1.0,0.0,88.86084627100959,0.0,0.4800462695199537,-1.0,-1.0,0.0,104.46465863453815,145.68353413654617,100.5012048192771,44.78543368374144,1622.9073545587976,128.18112449799196,87.15114709851552,107.95334490071332,73.81087333718912,47.48576369714904,1996.0899845675347,97.8332369385001
99157686.jpg,post-moult,val,52158,Schistocerca nitens,Hexapoda,99157686,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
98233395.jpg,exuviae,train,121488,Rudiloria trimaculata,Myriapoda,98233395,164.0,381.0,89.0,326.0,159.0,151.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
98071965.jpg,post-moult,train,67708,Argiope trifasciata,Chelicerata,98071965,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
97666808.jpg,moulting,val,366894,Steatoda nobilis,Chelicerata,97666808,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
96964516.jpg,post-moult,train,133102,Oncometopia orbona,Hexapoda,96964516,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
96524448.jpg,post-moult,train,55556,Oncopeltus fasciatus,Hexapoda,96524448,,,112.0,161.0,138.0,151.0,255.0,50.0,120.0,243.0,0.0,0.0,1.0,0.0,148.93287078412206,0.0,0.7146090534979423,-1.0,-1.0,0.0,99.45546597562146,115.85118533448508,52.931951242921585,51.989863111532,2142.949174876909,103.77680199635282,123.81724965706447,119.63141289437586,61.51186556927298,57.72510088024892,2457.5017239343124,114.26519204389575
96343697.jpg,post-moult,train,353524,Neosparassus diana,Chelicerata,96343697,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
96331520.jpg,exuviae,train,50186,Cicadidae,Hexapoda,96331520,,,44.0,196.0,307.0,227.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
94605062.jpg,exuviae,train,50186,Cicadidae,Hexapoda,94605062,,,138.0,162.0,77.0,144.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
94544245.jpg,moulting,train,133208,Liorhyssus,Hexapoda,94544245,242.0,264.0,212.0,108.0,100.0,170.0,199.0,219.0,87.0,177.0,0.0,0.0,1.0,0.0,116.14861170070006,0.15574501480398104,1.1039677901162412,73.76313442364011,43.502873468312416,1.0,107.5384705882353,96.21182352941176,76.55588235294118,59.95857738720285,3222.852319027682,97.36182352941177,103.12189103188518,76.7793363205403,53.41833885317229,58.040931541592286,2700.965841225097,81.99915578933697
93645713.jpg,exuviae,val,50186,Cicadidae,Hexapoda,93645713,,,42.0,147.0,192.0,171.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
